,created_at,text,user_loc,user_loc2,user_id,user_hist,hashtags
10528,Thu Jun 23 01:13:40 +0000 2016,"RT @GlobalJusticeUK: Why #Brexit would be terrible for our campaigns for trade, food, energy &amp; migration justice 
https://t.co/mhtGQJJjMH h…",,,582953166,Thu May 17 15:26:26 +0000 2012,Brexit
10529,Thu Jun 23 01:13:41 +0000 2016,"RT @HouseOfTraitors: #c4debate. MEGA POLL

(RT after voting for large sample size)

#VoteRemain #VoteLeave #brexit #StrongerIn",Birms ,,851537485,Fri Sep 28 18:32:24 +0000 2012,c4debate;VoteRemain;VoteLeave;brexit;StrongerIn
10530,Thu Jun 23 01:13:41 +0000 2016,@lilyallen you got to go #out #out to get to the polling station #brexit #euref #leaveLillyLeave,sarf london,,571262169,Fri May 04 21:47:23 +0000 2012,out;out;brexit;euref;leaveLillyLeave
10531,Thu Jun 23 01:13:41 +0000 2016,RT @donie: British newspapers have outdone themselves with #EUref day front pages.  (Via @suttonnick) https://t.co/rMi5AbB6x8,New York via Swindon,,531659920,Tue Mar 20 21:35:42 +0000 2012,EUref
10532,Thu Jun 23 01:13:41 +0000 2016,"RT @IngrahamAngle: Bono, Beckham &amp; every other global celeb in Britain ag #Brexit. Follow the $--&gt; globalization great for them, horrid for…",,,701419368043962368,Sun Feb 21 14:53:03 +0000 2016,Brexit
10533,Thu Jun 23 01:13:41 +0000 2016,"RT @LeaveEUOfficial: Toby Young: ""the Suffragettes took a risk when they chained themselves to railings"" #C4Debate #LeaveEU #EUref
https://…",,,708661995441152000,Sat Mar 12 14:32:40 +0000 2016,C4Debate;LeaveEU;EUref
10534,Thu Jun 23 01:13:41 +0000 2016,@EurasiaGroup #askEG if #brexit happens will the cost of Guinness and single malt go up for U.S.?,,,898888622,Tue Oct 23 01:38:18 +0000 2012,askEG;brexit
10535,Thu Jun 23 01:13:43 +0000 2016,"RT @RonaldARomero: @business don't listen to bloomberg, he's a globalist joke #Brexit",Canada,,2997416048,Mon Jan 26 19:14:33 +0000 2015,Brexit
10536,Thu Jun 23 01:13:43 +0000 2016,RT @ComedyTiming: So @lilyallen audience is more or less 50 / 50 on the #VoteLeave #VoteRemain poll - wonder what my followers are...,Birms ,,851537485,Fri Sep 28 18:32:24 +0000 2012,VoteLeave;VoteRemain
10537,Thu Jun 23 01:13:43 +0000 2016,"Hey @UKIP stop trolling us, you cant be this ""out there"" #free #weird #hateful #racist #bigot #remain #brexit #fixit #london #kisskiss 😘",Iceland,,207931706,Tue Oct 26 09:48:43 +0000 2010,free;weird;hateful;racist;bigot;remain;brexit;fixit;london;kisskiss
10538,Thu Jun 23 01:13:44 +0000 2016,@LiterallySimon I think Scotland will vote for independence maybe not long after a Brexit,"Black Country, England",,107969698,Sun Jan 24 10:40:47 +0000 2010,
10539,Thu Jun 23 01:13:44 +0000 2016,RT @trojan_manoj2: Factbox - Opinion polls show shift towards 'In' for EU vote  https://t.co/LumQ1BwZ6u #Brexit #Bremain,,,1900708207,Tue Sep 24 14:34:29 +0000 2013,Brexit;Bremain
10540,Thu Jun 23 01:13:44 +0000 2016,This is why Brexit can be a systemic FX risk: impact on Sterling and Euro as reserve ccy restricts alternatives: https://t.co/YufYdvS2fJ,San Francisco & New York City,,22973017,Thu Mar 05 20:26:47 +0000 2009,
10541,Thu Jun 23 01:13:45 +0000 2016,"RT @VOTELEAVEWOLVES: Talk to our European Brothers &amp; Sisters, there are a lot of people who want us to #VoteLeave to pave the way for their…","São Fidélis, Brasil",,743248407674904576,Thu Jun 16 01:06:44 +0000 2016,VoteLeave;Referendum
10542,Thu Jun 23 01:13:45 +0000 2016,Want to know the reality of employment law after #Brexit? Just look at this document government buried 4 yrs ago https://t.co/qfvRFg9BrU,LONDON ~ AD2016 [UK of GB] ,,853711446,Sat Sep 29 22:40:59 +0000 2012,Brexit
10543,Thu Jun 23 01:13:45 +0000 2016,RT @JoelTory: Final poll to end all polls- #VoteLeave or #VoteRemain- make sure you RT to make it representative,Birms ,,851537485,Fri Sep 28 18:32:24 +0000 2012,VoteLeave;VoteRemain
10544,Thu Jun 23 01:13:46 +0000 2016,RT @VOTELEAVEWOLVES: 4 Reasons Why YOU Should #VoteLeave at the #UK #Brexit #Referendum on June 23rd. This is not our Britain anymore. http…,,,729498179264122881,Mon May 09 02:28:14 +0000 2016,VoteLeave;UK;Brexit;Referendum
10545,Thu Jun 23 01:13:45 +0000 2016,"RT @FrenchForTrump: #BREXIT 🇬🇧VOTE
MAKE UK GREAT AGAIN
TIME TO LEAVE EU
#MakeEuropeGreatAgain
THIS IS OUR FREEDOM
#MakeAmericaGreatAgain ht…",New Jersey / NYC ,,169907554,Fri Jul 23 13:23:46 +0000 2010,BREXIT;MakeEuropeGreatAgain;MakeAmericaGreatAgain
10546,Thu Jun 23 01:13:46 +0000 2016,"Asian ""Brexit"" Tigers, is the maelstrom of enterpreneurial ""organic"" firm growth being seen in Taipei...Yokohama?! You're breaking my balls!","New York City, New York",,902293790,Wed Oct 24 17:54:17 +0000 2012,
10547,Thu Jun 23 01:13:46 +0000 2016,RT @CNBC: How are you positioned ahead of the Brexit referendum? https://t.co/cUUp4JBmy2,"Manila City, National Capital Region",,20203521,Thu Feb 05 23:57:19 +0000 2009,
10548,Thu Jun 23 01:13:45 +0000 2016,@richardcalhoun Looks like Scots voters will keep #England in EU. Most Scots back EU. We're #BetterTogether!! #EUref https://t.co/YlH6ql54j1,"London, England",,2207652762,Thu Nov 21 18:51:47 +0000 2013,England;BetterTogether;EUref
10549,Thu Jun 23 01:13:46 +0000 2016,"RT @STcom: #Brexit referendum: Results set to be a verdict on UK pollsters as well 
https://t.co/1KAvYhtHfx https://t.co/21hydN4gRA",,,220195454,Sat Nov 27 01:55:51 +0000 2010,Brexit
10550,Thu Jun 23 01:13:46 +0000 2016,"RT @pmohagan: Boris has only one vision, and that's for his own benefit. #EUref #LabourInForBritain #Bremain https://t.co/nkT3qdecBl",Lancs,,709720793,Fri Oct 11 19:15:59 +0000 2013,EUref;LabourInForBritain;Bremain
10551,Thu Jun 23 01:13:46 +0000 2016,Brexit Would Hit the UK Economy Much Harder Than Its Promoters Expect https://t.co/dk93rtbZNm,"Medical Lake,WA.",,340926209,Sat Jul 23 14:25:19 +0000 2011,
10552,Thu Jun 23 01:13:47 +0000 2016,RT @NPR: #MakeBritainGreat Again? Pro-Brexit groups and @realDonaldTrump share a lot of talking points. https://t.co/n56GtM6RTr,,,4685858112,Fri Jan 01 00:09:33 +0000 2016,MakeBritainGreat
10553,Thu Jun 23 01:13:47 +0000 2016,RT @ScottGShore: After the UK voting Malin out I can honestly say I trust the UK to make the right decision on the Brexit tomorrow 😂😁😂😁😂 #L…,"Nottingham, England",,181674393,Sun Aug 22 19:59:41 +0000 2010,LoveIsland
10554,Thu Jun 23 01:13:47 +0000 2016,"RT @cigarboyrick82: Will Self thinks that anyone wanting to #VoteLeave is a racist.

No Will.

Go back into obscurity where you belong.",nfl center HQ,,726300618516779008,Sat Apr 30 06:42:16 +0000 2016,VoteLeave
10555,Thu Jun 23 01:13:47 +0000 2016,"RT GET SET GO !! Boris Suella Farage Gove Leadsom Gisela Brazier Carswell 
et al Rule Britannia! 🇬🇧 never will be slaves again #VoteLeave",England,,744072174546337792,Sat Jun 18 07:40:05 +0000 2016,VoteLeave
10556,Thu Jun 23 01:13:48 +0000 2016,RT @_HamzaPatel: A call to all students &amp; young people to #VoteRemain tomorrow in the #EUref Read &amp; Retweet! https://t.co/bJRR93jhFM,"Leicester, England",,257429852,Fri Feb 25 11:58:35 +0000 2011,VoteRemain;EUref
10557,Thu Jun 23 01:13:48 +0000 2016,Are you #InOrOut in the #EURef? @CrowdpacUK’s test says I’m 78% OUT. See where you stand: https://t.co/hc0fBE2cfo,"Rye, East Sussex",,316321648,Mon Jun 13 08:25:00 +0000 2011,InOrOut;EURef
10558,Thu Jun 23 01:13:48 +0000 2016,RT @Zeinobia: Dear friends in the UK I got a simple poll about the #Brexit as I am curious to know. #VoteLeave #VoteRemain,Birms ,,851537485,Fri Sep 28 18:32:24 +0000 2012,Brexit;VoteLeave;VoteRemain
10559,Thu Jun 23 01:13:48 +0000 2016,RT @AMTrump4PRES: I'd like 2 dedicate this tweet 2 former lovely cultures that will only B found between the pages of a book. #Brexit https…,,,712154840579887104,Tue Mar 22 05:51:59 +0000 2016,Brexit
10560,Thu Jun 23 01:13:48 +0000 2016,I... agree with Donald Trump. https://t.co/KydnQ8Y8b4,"Dublin, Ireland",Ireland,973799466,Tue Nov 27 12:33:29 +0000 2012,
10561,Thu Jun 23 01:13:49 +0000 2016,"RT @ReginaFalange87: PS, there's nothing racist about wanting to control our borders...never heard so much shit in all my life 🙄 #VoteLeave…",mandagalldin,,1974825235,Sun Oct 20 11:22:30 +0000 2013,VoteLeave;EUref
10562,Thu Jun 23 01:13:49 +0000 2016,RT @dwnews: #Australia keenly watching #UK's #Brexit referendum https://t.co/qYASpBup9U https://t.co/IrzZBVvqkw,London,,36996491,Fri May 01 17:41:30 +0000 2009,Australia;UK;Brexit
10563,Thu Jun 23 01:13:50 +0000 2016,RT @andrewsduncan1: UK goes to the polls in once in a lifetime EU referendum. 🇬🇧🇪🇺 #EUref #InOrOut #Brexit #UK https://t.co/v7yLnBYUHd,New Zealand,,961706424,Wed Nov 21 03:59:27 +0000 2012,EUref;InOrOut;Brexit;UK
10564,Thu Jun 23 01:13:51 +0000 2016,@WashTimes ...Britain doesn't need the E.U.......BREXIT,,,709521545656295424,Mon Mar 14 23:28:13 +0000 2016,
10565,Thu Jun 23 01:13:51 +0000 2016,"#brexit

Soon. https://t.co/atdcpDSNbU",,,849342841,Thu Sep 27 14:18:24 +0000 2012,brexit
10566,Thu Jun 23 01:13:51 +0000 2016,RT @Dmackett91: Simple poll.  #c4debate #Brexit #VoteRemain #VoteLeave,Birms ,,851537485,Fri Sep 28 18:32:24 +0000 2012,c4debate;Brexit;VoteRemain;VoteLeave
10567,Thu Jun 23 01:13:52 +0000 2016,British politicians make final appeals before Brexit vote - Nationwide Chief… https://t.co/U1X3S2wH81 #politics #Fox,,,1265189816,Wed Mar 13 18:57:17 +0000 2013,politics;Fox
10568,Thu Jun 23 01:13:53 +0000 2016,"RT @vote_leave: .@BorisJohnson: 'Stand up for democracy and #VoteLeave' #TakeControl #ProjectHope #bbcdebate
https://t.co/H3P6YNjae6",,,2414059003,Thu Mar 27 10:46:19 +0000 2014,VoteLeave;TakeControl;ProjectHope;bbcdebate
10569,Thu Jun 23 01:13:53 +0000 2016,"What is specious about wanting to be free of a large, expensive layer of Eurocracy? https://t.co/6jN3FkZdM4","Melbourne, Australia",,784162477,Mon Aug 27 08:23:14 +0000 2012,
10570,Thu Jun 23 01:13:53 +0000 2016,"If we leave the EU we might not have to deal with the cookie warnings on websites anymore... 

#Brexit let's leave the EU forever, goodbye!",London,,777234806,Fri Aug 24 02:33:16 +0000 2012,Brexit
10571,Thu Jun 23 01:13:53 +0000 2016,RT @The_TUC: #C4debate @FrancesOGrady's Low Pay Commission letter says Brexit crash is much bigger risk to wages than immigration https://t…,Innit.,,213038249,Sun Nov 07 19:56:22 +0000 2010,C4debate
10572,Thu Jun 23 01:13:54 +0000 2016,"When he's right, he's right  https://t.co/y04IH3QcLX",,,2877304696,Sat Nov 15 00:23:44 +0000 2014,
10573,Thu Jun 23 01:13:54 +0000 2016,"RT @davidroachcouk: WATCH THIS BEFORE YOU CAST YOUR VOTE
For God's sake don't throw away your country
https://t.co/BOSeugdidA
#VoteLeave ht…","Markethill, Northern Ireland",,732987079752351746,Wed May 18 17:31:52 +0000 2016,VoteLeave
10574,Thu Jun 23 01:13:54 +0000 2016,RT @FT: There were long lines of people waiting to cash in pounds around London today https://t.co/5gfUbv4eYP #EURef https://t.co/61ZhIc7ioE,"New York, NY",,78400475,Tue Sep 29 19:57:07 +0000 2009,EURef
10575,Thu Jun 23 01:13:54 +0000 2016,"If this thunderstorm continues, turnout will be low....#EUref",,,4914660807,Mon Feb 15 17:32:06 +0000 2016,EUref
10576,Thu Jun 23 01:13:54 +0000 2016,Get out while you can https://t.co/dx8OsKs5ac,Southwest Ohio,,23485328,Mon Mar 09 19:25:42 +0000 2009,
10577,Thu Jun 23 01:13:55 +0000 2016,RT @KNP2BP: Hope the left in UK doesn't do like the left here in U.S.A. and have dead people or illegals voting! Good luck! https://t.co/UC…,"Michigan, USA",,4786132700,Wed Jan 20 00:10:26 +0000 2016,
10578,Thu Jun 23 01:13:55 +0000 2016,Geldof brands Farage a 'fraud' at Brexit stunt on Thames https://t.co/Q8K91W1JL7,,,96441830,Sat Dec 12 23:35:08 +0000 2009,
10579,Thu Jun 23 01:13:55 +0000 2016,RT @cwllwc: Why do we have 5 miilion immigrants/illegals etc living here. Do you leave your house doors wide open? Really? https://t.co/bu3…,"London, England",,724571279962071040,Mon Apr 25 12:10:29 +0000 2016,
10580,Thu Jun 23 01:13:55 +0000 2016,RT @CNBC: Cramer: Brexit fears are totally overblown https://t.co/3LmQ1vrszR,"Manila City, National Capital Region",,20203521,Thu Feb 05 23:57:19 +0000 2009,
10581,Thu Jun 23 01:13:55 +0000 2016,Brexit - Here's what tomorrow's fish and chip wrappers say: Before they get vinegar and ... https://t.co/vf2USSYVMo [latest #forex news],"Oslo, Norway",,36862995,Fri May 01 02:52:50 +0000 2009,forex
10582,Thu Jun 23 01:13:56 +0000 2016,Don't miss the ForexLive Brexit Webinar Thursday UK time!: The ForexLive Brexit Webinar ... https://t.co/lxV1BnCFwu [latest #forex news],"Oslo, Norway",,36862995,Fri May 01 02:52:50 +0000 2009,forex
10583,Thu Jun 23 01:13:56 +0000 2016,RT @_HankRearden: We had to win our sovereignty from Britain. Britain shouldn't give its own away without a shot. #VoteLeave https://t.co/R…,United States,,4163792778,Sun Nov 08 03:17:33 +0000 2015,VoteLeave
10584,Thu Jun 23 01:13:57 +0000 2016,RT @roomdesign3: @FeistyDeanne @roomdesign3 THIS IS IT!TODAY YOUR COUNTRY REALLY DOES NEED YOU TO BELIEVE IN #Brexit #LeaveEU #Leave https:…,United Kingdom,,721721504254279681,Sun Apr 17 15:26:30 +0000 2016,Brexit;LeaveEU;Leave
10585,Thu Jun 23 01:13:57 +0000 2016,"RT @LeaveEUOfficial: Toby Young: ""the Suffragettes took a risk when they chained themselves to railings"" #C4Debate #LeaveEU #EUref
https://…",,,1480205558,Mon Jun 03 17:15:04 +0000 2013,C4Debate;LeaveEU;EUref
10586,Thu Jun 23 01:13:57 +0000 2016,The latest The SharpSteve Daily! https://t.co/hBt61ObOGW Thanks to @adamluebke @UpstateVoice @Sonshinejohn #tcot #brexit,Fema Region 5,,52955216,Thu Jul 02 03:30:02 +0000 2009,tcot;brexit
10587,Thu Jun 23 01:13:57 +0000 2016,"RT @_WilliamJones_: Tony Benn was, and still is, right. If you want proper democracy in Europe, then you must #VoteLeave tomorrow. https://…",The Kitchen Front Row ,,421181186,Fri Nov 25 16:16:50 +0000 2011,VoteLeave
10588,Thu Jun 23 01:13:57 +0000 2016,The latest Buckheads View ! https://t.co/mHdkpN0ogj Thanks to @Cftmegaro @effortslogisti1 @akhileshkr007 #iphone #brexit,"Atlanta, GA, USA, Brandon, Ms ",,73364535,Fri Sep 11 11:26:33 +0000 2009,iphone;brexit
10589,Thu Jun 23 01:13:57 +0000 2016,The Issue Is... is out! https://t.co/NR6TTueBaB #brexit #euref,"Bronx, NY",,24696765,Mon Mar 16 14:17:15 +0000 2009,brexit;euref
10590,Thu Jun 23 01:13:58 +0000 2016,"Asia stocks, sterling rise as Brexit anxiety abates https://t.co/cNmISTGlvf",World,,3359904598,Sun Jul 05 03:40:17 +0000 2015,
10591,Thu Jun 23 01:13:58 +0000 2016,RT @vote_leave: BREAKING: The EU will open new membership talks with Turkey on June 30th: https://t.co/zfj8FZv0t6 #VoteLeave https://t.co/y…,,,2831262553,Thu Sep 25 05:51:25 +0000 2014,VoteLeave
10592,Thu Jun 23 01:13:59 +0000 2016,ComRes poll which had Remain ahead also had 17% undecided. Hard to believe at this point. #Brexit,,,67345697,Thu Aug 20 15:42:13 +0000 2009,Brexit
10593,Thu Jun 23 01:13:59 +0000 2016,🇬🇧🇬🇧Attention--   EU  here is your future.   You did it to yourselves.  🇧🇪🇨🇮🇩🇪🇬🇷🇮🇪🇬🇧 https://t.co/a98uWTMhEx,,,3040725347,Mon Feb 16 13:42:10 +0000 2015,
10594,Thu Jun 23 01:13:59 +0000 2016,RT @wikileaks: POLL: Should the UK leave the EU? #BrexitClub #Brexit,,,4882353865,Tue Feb 09 09:38:33 +0000 2016,BrexitClub;Brexit
10595,Thu Jun 23 01:14:00 +0000 2016,RT @ecilAslliM: If we Brexit + european flights get expensive ur gonna have to relocate ur lads holiday to scarborough ha ha I hope u like…,Scarborough/Nottingham,,236911634,Tue Jan 11 17:06:48 +0000 2011,
10596,Thu Jun 23 01:14:00 +0000 2016,"RT @PrisonPlanet: Incredible the number of trendies who think voting for the status quo is some kind of brave, progressive, virtuous act. #…",,,138294860,Thu Apr 29 04:24:03 +0000 2010,Brexit
10597,Thu Jun 23 01:14:01 +0000 2016,RT @toadmeister: Why Brexit will win @reactionlife https://t.co/HfQHR3FR6r,,,72377367,Mon Sep 07 20:45:40 +0000 2009,
10598,Thu Jun 23 01:14:01 +0000 2016,RT @missingfaktor: Brexit. Grexit. Departugal. Italeave. Fruckoff. Czechout. Oustria. Finish. Slovakout. Latervia. Byegium.,,,67720687,Fri Aug 21 21:13:12 +0000 2009,
10599,Thu Jun 23 01:14:01 +0000 2016,RT @QueeniesSoapbox: Taken from a friends Facebook.. #Brexit #c4debate #VoteLeave https://t.co/YBJxz5YSyF,London via Cleethorpes,,393603992,Tue Oct 18 19:54:50 +0000 2011,Brexit;c4debate;VoteLeave
10600,Thu Jun 23 01:14:01 +0000 2016,"@PrisonPlanet Churchill's UK or Hitler's Europe it will B determined tomorrow, nationalism or globalism. #Brexit 😨 https://t.co/1dWWWn2PWy",,,1129053980,Mon Jan 28 19:51:55 +0000 2013,Brexit
10601,Thu Jun 23 01:14:02 +0000 2016,"#3Novices : Asia stocks, sterling rise as Brexit anxiety abates https://t.co/ibwag9mBuW Asian shares edged up and sterling stood close to …",Asian,,3713245694,Mon Sep 28 09:27:09 +0000 2015,3Novices
10602,Thu Jun 23 01:14:02 +0000 2016,"Hanging onto relevance by a thread, like the #EU #NATO and #Globalism
Farewell tyranny.
#VoteLeave #IndependenceDay https://t.co/5JFPZrhmyN",United States,,713690590102335488,Sat Mar 26 11:34:31 +0000 2016,EU;NATO;Globalism;VoteLeave;IndependenceDay
10603,Thu Jun 23 01:14:02 +0000 2016,My reasons for voting to #Leave in the #EUref could not be better explained here. A MUST watch if u are undecided. https://t.co/KHymYpfYsL,London/Cambridgeshire,United Kingdom,20595937,Wed Feb 11 15:20:39 +0000 2009,Leave;EUref
10604,Thu Jun 23 01:14:03 +0000 2016,"RT @ReginaFalange87: PS, there's nothing racist about wanting to control our borders...never heard so much shit in all my life 🙄 #VoteLeave…",Barquisimeto,,1970657503,Sat Oct 19 06:39:57 +0000 2013,VoteLeave;EUref
10605,Thu Jun 23 01:14:03 +0000 2016,"RT @Chloe0019: @lilyallen The sky is like a strobe light &amp; the thunder is relentless. Judgement day indeed, it's a total sign!! ⛈ #VoteStay",United Kingdom,,723251262398054400,Thu Apr 21 20:45:13 +0000 2016,VoteStay
10606,Thu Jun 23 01:14:03 +0000 2016,"RT @Davewwest: If there are any good reasons to Brexit, the NHS definitely isn't one of them

https://t.co/0o03dNb4RM",,,3817680449,Tue Sep 29 20:05:26 +0000 2015,
10607,Thu Jun 23 01:14:03 +0000 2016,"Have a 10a NYC&gt;LHR flight tomorrow and won't arrive until 10p. Please don't #brexit while I'm flying, or ever. PLEASE",Brooklyn | London | Bombay,,735575947,Fri Aug 03 21:32:04 +0000 2012,brexit
10608,Thu Jun 23 01:14:03 +0000 2016,The late Bob Crow on the EU #Brexit https://t.co/9nvPd3b4hX,"Stainforth, UK",,732657068574932993,Tue May 17 19:40:32 +0000 2016,Brexit
10609,Thu Jun 23 01:14:04 +0000 2016,"RT @peacelovedixie: If you are British, I don't know how you can watch this and even consider voting remain. #brexit #VoteLeave  https://t.…","San Antonio, Republic of Texas",,879389576,Sun Oct 14 05:25:01 +0000 2012,brexit;VoteLeave
10610,Thu Jun 23 01:14:04 +0000 2016,"RT @M0nk33y: Goodnight all &amp; remember, if David Cameron tells you to do something, it's probably best to do the complete opposite! #Brexit…","UK, not EU",,723251650174017536,Thu Apr 21 20:46:45 +0000 2016,Brexit;VoteLeave;EU
10611,Thu Jun 23 01:14:04 +0000 2016,RT @ScottGShore: After the UK voting Malin out I can honestly say I trust the UK to make the right decision on the Brexit tomorrow 😂😁😂😁😂 #L…,,,367337977,Sat Sep 03 20:11:32 +0000 2011,LoveIsland
10612,Thu Jun 23 01:14:05 +0000 2016,"RT @JakeOKane: If your voting Brexit tomorrow you are an idiot.  If you need a comic to tell you that, then you are a bigger idiot.",,,2840467643,Tue Oct 21 17:45:00 +0000 2014,
10613,Thu Jun 23 01:14:05 +0000 2016,"For my #British friends voting tomorrow.... @TheClash Should I Stay or Should I Go?
#Brexit 
https://t.co/15S2trVp9Z",All views my own.,,75661244,Sat Sep 19 22:46:19 +0000 2009,British;Brexit
10614,Thu Jun 23 01:14:05 +0000 2016,RT @iamsrk: I c this trend in News where leaving of someone or something is headlined as Rexit or Brexit.So if I leave from sumwhere  am I…,,,4604044796,Sat Dec 19 15:10:43 +0000 2015,
10615,Thu Jun 23 01:14:05 +0000 2016,Seriously #ukstorm still going. ⛈⛈⛈⛈ #StrongerIn #VoteRemain #INtogether #EUref https://t.co/OLAVRAPoX8,"London, England",,489316334,Sat Feb 11 12:05:23 +0000 2012,ukstorm;StrongerIn;VoteRemain;INtogether;EUref
10616,Thu Jun 23 01:14:06 +0000 2016,"#VoteLeave #Brexit  It worked for America, it can work for you!","Statesboro, GA",,1710540307,Thu Aug 29 17:01:41 +0000 2013,VoteLeave;Brexit
10617,Thu Jun 23 01:14:06 +0000 2016,RT @missingfaktor: Brexit. Grexit. Departugal. Italeave. Fruckoff. Czechout. Oustria. Finish. Slovakout. Latervia. Byegium.,"Dallas, Texas",,2373109380,Wed Mar 05 03:46:31 +0000 2014,
10618,Thu Jun 23 01:14:06 +0000 2016,"RT @politico: Brexit, as seen from America https://t.co/M804Weuv0e via @POLITICOEurope | Getty https://t.co/BRvejLWpx5",mexico city,,73006870,Thu Sep 10 01:23:44 +0000 2009,
10619,Thu Jun 23 01:14:07 +0000 2016,Retail Crowd Continues to Trim EUR/USD Exposure Ahead of Brexit Vote https://t.co/aZOay51sbP,,,767538458,Sun Aug 19 13:08:42 +0000 2012,
10620,Thu Jun 23 01:14:07 +0000 2016,Do It UK #Leave  https://t.co/ZbiNIut87C,USA,,25048747,Wed Mar 18 09:17:45 +0000 2009,Leave
10621,Thu Jun 23 01:14:07 +0000 2016,"British voters ‘ignorant’ about #Brexit thanks to misinformation, new poll finds  https://t.co/7F0qZfUVHw",LONDON ~ AD2016 [UK of GB] ,,853711446,Sat Sep 29 22:40:59 +0000 2012,Brexit
10622,Thu Jun 23 01:14:07 +0000 2016,RT @Third_Position: Then you're obviously not an Anglo Saxon. The choice is simple.Independence &amp; future or Oligarchal ethno destruction ht…,Is real hell,,3253848843,Thu May 14 13:53:09 +0000 2015,
10623,Thu Jun 23 01:14:08 +0000 2016,"RT @theordinaryman2: more #EU #Migration means less jobs &amp; lower wages for the British

#BritishJobsForBritishWorkers

#VoteLeave #Remain h…",,,467307839,Wed Jan 18 10:11:53 +0000 2012,EU;Migration;BritishJobsForBritishWorkers;VoteLeave;Remain
10624,Thu Jun 23 01:14:08 +0000 2016,Declining Open Interest in AUD/USD as Crowd Prepares for Brexit Vote https://t.co/lDSQwejJIC,,,767538458,Sun Aug 19 13:08:42 +0000 2012,
10625,Thu Jun 23 01:14:09 +0000 2016,"Asia stocks, sterling rise as Brexit anxiety abates https://t.co/w5vchhDkG6 https://t.co/lEc3IBE3Rv",Scottsdale AZ ,,241536196,Sat Jan 22 14:11:56 +0000 2011,
10626,Thu Jun 23 01:14:10 +0000 2016,"RT @MSmithsonPB: Love this quirky polling analysis from YouGov. How people with different names can be more Pro or anti BREXIT 

https://t.…",GLOBAL ,,733064329877147649,Wed May 18 22:38:50 +0000 2016,
10627,Thu Jun 23 01:14:10 +0000 2016,RT @AMTrump4PRES: I'd like 2 dedicate this tweet 2 former lovely cultures that will only B found between the pages of a book. #Brexit https…,East coast,,1272793454,Sat Mar 16 16:53:20 +0000 2013,Brexit
10628,Thu Jun 23 01:14:10 +0000 2016,"Asia stocks, sterling rise as Brexit anxiety abates https://t.co/4yr1mHt5O6",,,2857570290,Thu Oct 16 04:44:24 +0000 2014,
10629,Thu Jun 23 01:14:10 +0000 2016,I had the pleasure of visiting the UK in 2013. Please save your country &amp; preserve your culture for the future. #VoteLeave @PrisonPlanet,,,40616862,Sun May 17 05:55:53 +0000 2009,VoteLeave
10630,Thu Jun 23 01:14:10 +0000 2016,"RT @NicholasAssef: What Is Driving the ‘Brexit’ Debate, and What a ‘Leave’ Vote Could Mean - #business #strategy  https://t.co/VYcqDA7Uvo","anaheim, california",,2586704353,Wed Jun 25 02:13:25 +0000 2014,business;strategy
10631,Thu Jun 23 01:14:11 +0000 2016,"'Remain' campaign in Brexit vote boosted by late opinion polls: The ""Remain"" campaign to keep Britain in the EU… https://t.co/ymKzJ7IGSv #dw",World,,359652561,Sun Aug 21 23:30:42 +0000 2011,dw
10632,Thu Jun 23 01:14:11 +0000 2016,RT @FortuneMagazine: What the rise of Trump and Brexit have in common https://t.co/NaCXOgZIYr https://t.co/O1hwWXRZKi,cordoba capital,,295455327,Mon May 09 02:09:15 +0000 2011,
10633,Thu Jun 23 01:14:12 +0000 2016,Becks and Botham: From ball games to Brexit ballot https://t.co/neb04nXQZJ,,,2851456921,Sat Oct 11 02:51:20 +0000 2014,
10634,Thu Jun 23 01:14:12 +0000 2016,RT @megancarpentier: At a Greek restaurant in NYC listening to a Italian guy explain Brexit. (He thinks the Brits should've taken up the Eu…,NJ,,213518581,Tue Nov 09 03:29:11 +0000 2010,
10635,Thu Jun 23 01:14:13 +0000 2016,Amen! https://t.co/NrWnMv9jQY,"Granada, Nicaragua",,2726311681,Tue Aug 12 13:46:01 +0000 2014,
10636,Thu Jun 23 01:14:13 +0000 2016,Oil prices rise as markets on tenterhooks ahead of Brexit vote - Daily Mail ---- Cheers Bin https://t.co/FCx3O3CirD https://t.co/55LrrBXXD3,"Multan, Pakistan",,742023994153504768,Sun Jun 12 16:01:21 +0000 2016,
10637,Thu Jun 23 01:14:14 +0000 2016,RT @BioNovelus: They'd better stay in. They have so much to lose if they leave. https://t.co/8Ne1hWJgas,Orlando,,721838743154348032,Sun Apr 17 23:12:22 +0000 2016,
10638,Thu Jun 23 01:14:14 +0000 2016,only on the Brexit? https://t.co/LroNqFNQSR,Sin City,,942662162,Mon Nov 12 02:09:17 +0000 2012,
10639,Thu Jun 23 01:14:14 +0000 2016,"RT @DavidInglesTV: Despite final polls diverging, currency markets seem convinced the UK stays

Pound Index &lt;GO&gt;
#Brexit
#UKreferendum http…","Belmont Shore, CA",,2543408322,Tue Jun 03 12:35:57 +0000 2014,Brexit;UKreferendum
10640,Thu Jun 23 01:14:14 +0000 2016,RT @darshanetnow: Brexit impact on Indian stocks https://t.co/Mx1Aobw1dS,Mumbai,,117980984,Sat Feb 27 06:36:47 +0000 2010,
10641,Thu Jun 23 01:14:15 +0000 2016,RT @johnrutledge: deal https://t.co/isVq0o4EsO,"Dulles, Loudoun, VA, USA",,120852788,Sun Mar 07 19:30:47 +0000 2010,
